gene_id	score
CHCHD4	1.02692644901113000e-03
DPPA2	4.19899920689613000e-03
NFASC	-6.210996417919670000e-04
SGO2	8.104023492966670000e-04
SERPINI1	-1.119405541118160000e-04
CLASP2	-3.93121667066168e-05
SUCLG1	-5.839964688963090000e-04
NUAK2	-6.69155298896960000e-04
PRKCI	4.656708503188540000e-04
IFI16	-1.73372099672627000e-03
AIM2	5.695996697529250000e-04
EIF5A2	2.339728108520590000e-04
RPL22L1	1.0043683962717000e-03
FABP1	-1.747020294104000e-03
PPM1L	6.446039134418840000e-04
ICA1L	-3.313627490761510000e-04
RYBP	2.128615723309590000e-04
PPP4R2	-7.33685501512243e-06
GTPBP8	4.601745728827770000e-04
NEPRO	2.613858763027860000e-04
SPICE1	-1.046687399129090000e-04
CCDC191	-1.2628881354071000e-03
CADPS	-1.820228757015770000e-04
CDS1	1.19601701547725000e-03
WDFY3	-1.017467021568420000e-04
COX18	5.684062378715290000e-04
PTPN13	-2.350223634016560000e-04
ALB	-4.62755116970613000e-03
C4orf36	6.921222986797030000e-04
THOC7	-3.18559141707334e-05
ATXN7	-1.785754220393880000e-04
PSMD6	2.437763698146640000e-04
PRICKLE2	-8.793008784522270000e-04
ADAMTS9	-4.80385527318984000e-03
PPM1K	-8.060434213135620000e-04
GMPS	8.311600810390630000e-04
TIPARP	-1.24774400112844000e-03
CCNL1	-2.925198896579610000e-04
PTX3	-2.26856384412380000e-04
HESX1	2.88137548428595000e-03
DCLK3	1.58368068159844000e-03
SLMAP	3.53742278263838e-06
RPL9	-5.681264796857040000e-04
SMIM14	-2.053659707514360000e-04
RPP14	3.850273126160950000e-04
ABHD6	-1.14770455572183000e-03
C3orf67	3.572412978560010000e-04
RBM47	1.32361297755177000e-03
APBB2	4.040199207508520000e-04
IL17RE	4.352094556016010000e-04
IL17RC	-5.023426292946490000e-04
CRELD1	-1.62723006654535000e-03
PRRT3	9.319045232806930000e-04
FANCD2OS	1.43371383004976000e-03
PCOLCE2	7.810721482260750000e-04
U2SURP	5.06829189400550000e-04
MTMR14	7.057592316418560000e-04
TTC14	-6.816601656873990000e-04
CXCL3	2.85401287097007000e-03
CXCL5	4.74937823572111000e-03
MTHFD2L	6.204024262101260000e-04
CXCL1	8.381067777077580000e-04
RCHY1	6.446538714014130000e-04
PLSCR2	-1.58138920274972000e-03
GYG1	5.990168888878180000e-04
HPS3	1.51065179968073000e-03
TM4SF18	2.30592263695035000e-03
TOPBP1	1.370821933198250000e-04
RYK	-6.043966536379010000e-04
SNRK	-4.19038073389452e-05
ZNF513	-3.94382668300121e-05
SLC4A1AP	-3.41142053522883e-05
KIAA1143	6.101510880973630000e-04
KIF15	7.788909535262420000e-04
WDR43	1.27899097359802000e-03
ZDHHC3	1.94443377326080000e-04
CDCP1	1.82559908541233000e-03
LZTFL1	-6.18124698127230000e-04
FYCO1	1.369427764553550000e-04
LRRC2	1.41335275567367000e-03
ELP6	4.524009308981950000e-04
DTX3L	6.257697446863020000e-04
ZNF148	-5.011732265114720000e-04
SMIM12	9.0994578377284e-05
ZMYM6	3.574115294684330000e-04
TPRA1	-3.895037621295960000e-04
YEATS2	1.711029670358260000e-04
GRIK3	-5.97143617006465e-05
ZC3H12A	9.113861790531610000e-04
MEAF6	-3.809544186915410000e-04
SNIP1	2.960334002584980000e-04
DNALI1	-7.111684611215240000e-04
POLR2H	4.066379067863210000e-04
KLF15	1.95055246706164000e-03
CAMK2N2	2.8613735814865000e-03
LIPH	-2.14886971401154000e-03
TMEM41A	-1.680407803580710000e-04
RPN1	-3.343324336265080000e-04
SENP2	6.017139140796480000e-04
HEYL	1.553544551976190000e-04
IFT122	-1.428086141571410000e-04
RFC4	8.864792805102220000e-04
RPL39L	7.680941701405980000e-04
BAP1	-7.89098829023217e-05
TKT	1.14331647826814000e-03
PRKCD	3.641999039657450000e-04
RFT1	3.316013612243760000e-04
SFMBT1	1.58308554113319000e-03
GNL3	8.643546008859540000e-04
PBRM1	2.9620521863402e-06
UVSSA	-2.76330875686660000e-04
FAM208A	-3.376611866363510000e-04
ARHGEF3	-1.46766750435474000e-03
SLBP	-2.148892617635180000e-04
LRPAP1	-5.655055577425440000e-04
ZDHHC19	4.66670369153488000e-03
SLC51A	7.795707013601270000e-04
UBXN7	2.768734183710260000e-04
RNF168	1.22122636631862000e-03
PIGX	-5.662450907344470000e-04
MELTF	-2.31743378166114000e-03
EXO5	1.523537778020440000e-04
CLDN19	1.23373272631406000e-03
C1orf50	-7.62212423257584e-05
ERMAP	-2.230021962215770000e-04
ZNF691	8.638463488475680000e-04
AIMP1	1.785862351738020000e-04
SGMS2	-1.05825671538268000e-03
METAP1	8.296783822644570000e-04
DNAJB14	-1.524750340692150000e-04
H2AFZ	3.155212870490000e-04
SLC9B1	5.747163554272960000e-04
SLC9B2	-5.732035091045060000e-04
BDH2	8.31186888339265e-05
PGRMC2	-1.75038721106386e-05
CDC25A	1.29646822861463000e-03
ZNF589	2.17686645875349000e-03
PLXNB1	4.86699368021015e-05
CCDC51	3.12549876417650000e-04
ATRIP	7.967733828439390000e-04
SHISA5	-3.515835055550880000e-04
SPRY1	7.180543963934390000e-04
APEH	5.453947765212030000e-04
INTU	-3.127913948328250000e-04
RNF123	-1.57043845867810000e-04
MFSD8	-6.20148770607069e-05
ABHD18	5.515997617203850000e-04
CAMKV	4.02775729775011000e-03
MON1A	6.309430592861040000e-04
RAD54L2	3.510039962058e-05
TEX264	-7.678432324544260000e-04
GRM2	1.014596298112550000e-04
DUSP7	5.82789788761791e-05
POC1A	1.17464357466287000e-03
PPM1M	-3.802169277873310000e-04
ETNPPL	3.35056663531197000e-03
WDR82	-5.60276795044461e-05
PITX2	-6.05365777820204000e-03
C4orf3	-3.454829941686270000e-04
PRSS12	2.810726909543510000e-04
HMGB2	-2.223551885725460000e-04
SAP30	6.181322789674360000e-04
SCRG1	-4.15358595482911000e-03
HAND2	-4.74662016456853000e-03
MAD2L1	5.866743724147060000e-04
ANXA5	-6.640384015247870000e-04
MAP9	-4.053945066551540000e-04
GUCY1A1	-6.07908177800239000e-03
FBXO8	-7.69459268395580000e-04
CEP44	-2.883118248207840000e-04
HPGD	-6.852400529290150000e-04
TMEM144	-2.883250229621840000e-04
FAM198B	-4.64676670812588000e-03
NPY1R	9.752977344968180000e-04
NAA15	1.34023283807282000e-03
FAM160A1	2.12388108743689000e-03
ARFIP1	4.342606668617820000e-04
ICE1	7.58010642271080000e-04
HHIP	-2.77235230603389000e-03
ANAPC10	1.862649790834550000e-04
ABCE1	9.724797460777570000e-04
OTUD4	4.783685012053030000e-04
LSM 6.00	6.711533510216450000e-04
TMEM184C	3.477045778826220000e-04
PRMT9	1.180198731891640000e-04
ITGA2	-2.393263349754380000e-04
MOCS2	-5.459915930674710000e-04
EDIL3	3.357870619074750000e-04
TMEM161B	3.505318069447960000e-04
ELOVL7	1.12697264847351000e-03
NDUFAF2	7.242475411475890000e-04
LMBRD2	-3.990239356991730000e-04
NIPBL	1.166330206757060000e-04
ADGRV1	1.00369547467652000e-03
SLC25A46	-3.201287660611320000e-04
STARD4	3.0507653731190000e-04
PGGT1B	5.086968100293490000e-04
F2RL2	-2.85901758397786000e-03
CCDC112	9.543326175183050000e-04
ANKRD33B	9.032174643473520000e-04
CMBL	5.927863279258820000e-04
PRRC1	-1.367955177263810000e-04
F2RL1	2.650592776699170000e-04
AGGF1	6.84827889334343e-05
WDR41	-4.738214582883350000e-04
NDUFS4	-3.090691728786450000e-04
SCGB3A2	6.60405600278039000e-03
SPINK1	-1.2904676546881000e-03
ESM1	-8.79407753256589000e-03
GRPEL2	9.298976876449080000e-04
CDC20B	-2.02791335997047000e-03
ARSK	6.287065687987970000e-04
RHOBTB3	-3.31134757149204000e-03
GPX8	-6.356615161423420000e-04
SERINC5	-4.31008679827817e-06
CASP3	5.096343179490220000e-04
PRIMPOL	-2.73234410534930000e-04
ERAP1	-3.122399692244060000e-04
EGFLAM	-3.7144519036327000e-03
CFAP97	4.599013135584540000e-04
RICTOR	9.25304668053428e-05
TENT2	-1.417813340760020000e-04
EBF1	-5.734068917046390000e-04
ANKRA2	-6.529223279699360000e-04
UBLCP1	5.808643826207540000e-04
UTP15	1.27126051361619000e-03
KLKB1	5.7673077727833000e-03
NSA2	-6.3862762353609e-05
GFM2	-3.48492029281699e-06
TERT	3.47010432431833000e-03
CCDC127	1.339838255745840000e-04
FOXQ1	-5.87208843436773000e-03
SEPT8	-7.388187850303210000e-04
SHROOM1	2.089500179597680000e-04
UQCRQ	-1.327873279116780000e-04
SLC35A1	-4.718371184024430000e-04
CGAS	3.27902006484323000e-03
FABP7	1.34630070852973000e-03
CITED2	-1.02023423617819000e-03
CREBRF	-7.272860329202090000e-04
DCBLD1	-5.580992825539070000e-04
SFXN1	-9.54502376648994e-05
SAMD3	-8.92003699063449e-05
TMEM200A	5.354033582123770000e-04
DACT2	-1.33493419628031000e-03
PDSS2	1.1977590888871000e-03
STXBP5	-9.00639458707111e-05
TBX20	-8.33934622676304000e-03
DAGLB	7.216631438294040000e-04
KIAA0895	-2.59456983756545000e-03
STK17A	-1.628748211620330000e-04
TRA2A	3.702313092920160000e-04
GALNT10	-1.77786160310629000e-03
SAP30L	-3.87787427375250000e-04
RPS14	-5.240410647503320000e-04
MYOZ3	2.07206717923608000e-03
COG5	-3.378940106868410000e-04
BMT2	-6.131640127977070000e-04
SLU7	-2.640975750584530000e-04
RP9	-3.178229065775540000e-04
PTTG1	4.511724539009870000e-04
CAMLG	1.518007368519020000e-04
BMPER	-3.35177368645972000e-03
RELL2	2.27563170341156000e-03
KCNK5	2.39392390111553000e-03
ZNF12	-2.494309559699050000e-04
SLC29A4	-5.463169721520480000e-04
STEAP1	2.28332582794054000e-03
CDCA7L	2.12980051761422000e-03
SP8	1.0276063611832000e-03
MIOS	7.756192319594120000e-04
KIAA1324L	-5.216828612311020000e-04
USP49	6.467187385004290000e-04
HEY1	-1.75519462681311000e-03
ZNF704	-7.103611419731570000e-04
FABP5	7.198999623937190000e-04
SHH	-6.19450247781332000e-03
COL1A2	-2.67958331133555000e-03
CHMP4C	-5.763923777027620000e-04
SLC13A4	9.602938364910330000e-04
PGAM2	-8.11747319741197e-05
BRI3	-6.782016346470820000e-04
LMTK2	7.430285745267630000e-04
CTSB	-2.60516487684137000e-03
SOX17	-7.10038987588243000e-03
DLC1	-4.15920012576017000e-03
ADCY1	1.88799910502876000e-03
PEX2	-7.005479610636440000e-04
RAD21	-1.095156725681530000e-04
SLC30A8	2.273482652284920000e-04
MED30	5.98130230715371e-05
TNFRSF11B	-2.35279733243689000e-03
SPIDR	5.235015948324220000e-04
ORC5	5.496883209651130000e-04
DNAAF5	5.594240580874930000e-04
OSGIN2	3.357417468792120000e-04
SUN1	-3.180287123643540000e-04
OXR1	-4.685653891501260000e-04
TMEM74	1.11292874371484000e-03
NOS3	6.447866664720920000e-04
MICALL2	-6.952172858926290000e-04
CA3	7.562380468639030000e-04
INTS1	1.852635709749170000e-04
CDK5	-5.19550227151683e-05
SLC4A2	-7.460521264767410000e-04
FASTK	-2.749214831736870000e-04
TMUB1	-2.039053871728310000e-04
FMC1	-2.102391159217180000e-04
PHAX	5.469961567724530000e-04
ALDH7A1	3.883982158366590000e-04
FOXK1	-1.30919257310281000e-03
COX6C	-2.718642639845350000e-04
YWHAZ	-5.690935017859480000e-04
BAALC	-4.343816970853320000e-04
FZD6	-3.766903758547620000e-04
CTHRC1	-2.685889988971410000e-04
SLC25A32	3.805320659129210000e-04
DCAF13	1.21004910150709000e-03
TP53INP1	-1.23538077885371000e-03
INTS8	1.738178837659580000e-04
VIRMA	-5.48954555913802e-05
FREM1	-2.70175065853977000e-03
GEM	1.03037050376272e-05
PDP1	2.537293596889140000e-04
TMEM67	-2.55543895687680000e-04
WASHC5	6.881790583952910000e-04
RPP25L	3.029361685540860000e-04
FAM219A	-6.827602726204610000e-04
C9orf24	8.015118441672550000e-04
SNAPC3	-8.512687607021450000e-04
MYORG	-1.1217833814664000e-03
NUDT2	-1.526598426651770000e-04
TMEM65	-5.977421620617140000e-04
PSIP1	1.43957806584272000e-03
UBAP1	-3.08716351771423e-05
ABCA1	-2.171795498127810000e-04
NFIL3	-4.698824186946350000e-04
LETM2	-3.536352865432320000e-04
METTL2B	3.749881077218440000e-04
FXN	9.490981178634690000e-04
ZMAT4	2.2833200407329000e-03
MAMDC2	3.299541203878240000e-04
ALDH1A1	-2.45850604660474000e-03
KDM1B	-2.285270809780860000e-04
HGSNAT	-2.43831573994854000e-03
GKAP1	-2.523528509411870000e-04
KIF27	-9.147761962300660000e-04
C9orf64	4.107557012088710000e-04
HNRNPK	-6.17604613921677e-05
SVEP1	-2.10170628772638000e-03
TRPV6	-4.814841808992250000e-04
ANKS6	8.267095015987940000e-04
FBP1	2.7394669358832000e-03
TMEM246	1.070103505751000e-03
ZHX1	-1.19341337589123000e-03
DYNLT3	-9.342650689220710000e-04
METTL27	1.796990720381730000e-04
MID1IP1	7.808974802911940000e-04
KIAA1958	4.152474047483510000e-04
PCDH19	-1.22656455058778000e-03
PIGA	3.917022257365640000e-04
VEGFD	-1.36456147298795000e-03
STRBP	1.10943160759532000e-03
CLDN3	1.00396693596593000e-03
GAPVD1	-2.2418480680388e-05
CARD19	-5.62666528393658e-05
WNK2	1.20916657695577000e-03
ATP7A	-9.333909819939090000e-04
ZNF367	5.134895386507670000e-04
NLGN4Y	1.48700222311432000e-03
HDX	6.500789045761160000e-04
NDUFB6	2.269615799687430000e-04
NOL6	7.99301409613550000e-04
AQP3	-5.825776156180160000e-04
TRMT10B	-1.25009324461583e-05
VCP	-1.985081411621370000e-04
PIGO	-1.8881563056198e-05
STOML2	3.138637043595660000e-04
BRWD3	6.435256905458850000e-04
SLITRK5	-2.952294476105460000e-04
MELK	4.878537923667620000e-04
OTUD1	-3.039450369659960000e-04
ARHGAP12	5.606116622666990000e-04
FAT3	4.73902418212060000e-04
HECTD2	3.04639521355897e-05
SLC7A3	2.83882820397223000e-03
FBXO33	2.75258368643338e-05
INTS6L	-6.275861255896470000e-04
LRFN5	-7.768552439169730000e-04
SPTSSA	-1.869720215462780000e-04
WRN	8.456902376284090000e-04
MARCH8	-3.86771628513081e-05
CFL2	-7.930386017520960000e-04
SUGT1	7.987448903758930000e-04
GTF2A1	7.001106524847760000e-04
ZCCHC24	-1.41577315555692000e-03
PGM2L1	8.251048809885850000e-04
PHYHIPL	-2.79513974915593000e-03
SLC16A9	1.14320096197683000e-03
INPPL1	-1.01191127573573000e-03
CRYL1	-5.019571594233680000e-04
REEP3	-7.259464492189020000e-04
SKA3	2.01885366454888000e-03
MICU2	2.10751041873498e-05
DDIAS	1.43204213739449000e-03
PCF11	8.20991657080107e-05
PKNOX2	-1.05167264096213000e-03
LRR1	1.41515030693297000e-03
RPL36AL	3.468747238359690000e-04
DNAAF2	9.855510859130560000e-04
DEPP1	5.176089275141590000e-04
ZNF22	3.433371693651760000e-04
KLHDC2	-2.371157870385890000e-04
NEMF	-1.449400165021930000e-04
RPUSD4	7.642733863769690000e-04
ARF6	3.164542612282910000e-04
TTC8	-4.205254118759560000e-04
TMEM63C	9.231992930085130000e-04
CDX2	-1.92059728144191000e-03
KBTBD6	2.773922996674680000e-04
OTX2	2.92591361289505e-05
FAAH2	8.172127843549320000e-04
NUDT5	6.16991075090760000e-04
DACT1	-1.83449042875008000e-03
UCMA	1.3610358620612600e-02
BEND7	-2.792662848212030000e-04
ATP5F1C	1.14901009260501e-05
PRPF18	1.109475576688490000e-04
TAF3	3.905535683890740000e-04
VDAC2	-1.6621893195360000e-04
COMTD1	1.25145077722348000e-03
SLC18A2	1.9103878909197000e-03
PDZD8	5.332603741923740000e-04
ZNF503	-5.59250784917251000e-03
ABRAXAS2	1.405200799980910000e-04
QSOX2	7.301041398939870000e-04
FAM204A	-2.888143177235990000e-04
NSD1	7.507364808039520000e-04
PRDX3	2.13253339198820000e-04
ENOX2	4.721574738246320000e-04
GHITM	-3.90873542088421e-05
SNAPC4	5.589631015508080000e-04
PMPCA	2.527776502297860000e-04
ENTR1	6.416813620841240000e-04
SPACA9	-2.05417170919723000e-03
TSC1	-4.68507200592188e-05
HPRT1	1.4048088356388000e-03
BORCS5	3.950549327216130000e-04
FAM69B	-1.504965144256250000e-04
ZMYND19	4.75951868712490000e-04
STOX1	7.87573199650066e-05
RET	2.15834867511143000e-03
DDX21	1.41490467050565000e-03
BMS1	8.641563531180410000e-04
STK32C	3.986030840454170000e-04
JCAD	-2.46950258273491000e-03
FUNDC2	-2.055683851977760000e-04
PIP4P1	1.787701842276770000e-04
METTL17	2.118862602454160000e-04
SLC39A2	-3.81631608357393000e-03
NDRG2	-1.862971886569130000e-04
ARHGEF40	-3.68236898386756e-05
NSMF	-1.095266516237410000e-04
ZNF219	6.671132586223020000e-04
CASP7	-1.04112826818053000e-03
CCDC186	-1.29340793035469e-05
METTL3	5.332524831456790000e-04
SALL2	1.47575374960327000e-03
TRUB1	4.962705480950950000e-04
ZFYVE1	-3.495170478152120000e-04
C10orf82	8.160672870728450000e-04
HSPA12A	-7.509569582046240000e-04
FRAT1	4.702434188638170000e-04
UBTD1	1.597833775372160000e-04
E2F7	9.865630152735930000e-04
ARHGAP42	4.25473090873065e-05
ISCA2	4.838906692442060000e-04
LARGE2	3.67367937851553000e-03
PACSIN3	4.337352189647040000e-04
TTC7B	-3.796930882270240000e-04
SLC39A13	-7.304816990857810000e-04
PSMC3	1.012811592383270000e-04
AGBL2	6.349183946355240000e-04
TC2N	2.41215176717469000e-03
CPSF2	8.282265862463810000e-04
MOAP1	-2.125278312680510000e-04
IFI27L1	-5.764750346428490000e-04
IFI27	-6.479964579348390000e-04
CLMN	-4.939528242702040000e-04
PDZRN4	-5.53070281089457000e-03
NELL1	-3.6437886570233000e-03
PTER	8.396177445455460000e-04
HACD1	-3.761561256886210000e-04
ARL5B	-5.07427902675856e-05
SMCO4	5.659688026649010000e-04
CEP295	-9.7261202031126e-05
TAF1D	2.983648142514620000e-04
ABTB2	6.628064667169520000e-04
R3HCC1L	3.741508652755530000e-04
AMOTL1	-1.34309632639747000e-03
HTRA1	-3.621398532500450000e-04
LIPC	-4.57713086123522000e-03
CEP57	1.669639348262250000e-04
TCP11L2	-7.946775930163090000e-04
SPRED1	5.010658452170180000e-04
GPR176	3.32238540632681000e-03
JAM3	-3.109685615578710000e-04
CMTM5	-1.39826124530688000e-03
GLB1L3	5.22737578728144000e-03
ADAMTS15	-6.902085184054030000e-04
SVOP	-6.7545785365490000e-04
GPT2	6.837220802859470000e-04
AMN	-1.5856731708563000e-03
RAB8B	5.028043024671050000e-04
IKBIP	-1.13535790326491000e-03
RPUSD2	1.02625095385731000e-03
HIF1AN	2.09151923316910000e-04
NDUFB8	2.538834034992e-05
ZFYVE19	-2.182628287831030000e-04
SPINT1	5.37921675082130000e-04
FBN1	-2.72453924743283000e-03
DEPDC4	6.135037084511460000e-04
BRD7	2.506129133942690000e-04
CKB	-2.875840447945790000e-04
TRMT61A	1.36567537289213000e-03
BTRC	1.160806482202980000e-04
POLL	-2.92223762994289e-05
BAG5	6.566583601006170000e-04
DPCD	-7.399418357477330000e-04
LARP6	-2.693555628783250000e-04
API5	3.873612684147790000e-04
ASPG	-3.695199578007790000e-04
ZNF319	-9.452456904082030000e-04
HPS6	-3.91436864593533e-05
SENP8	6.801707817331630000e-04
NOLC1	1.09372616961788000e-03
ALKBH3	-1.553287515269660000e-04
COPS2	2.080306278459910000e-04
GABRB3	2.46399516396408000e-03
SGPL1	-4.152383564112760000e-04
FRS2	-1.755974055912470000e-04
CCT2	3.287091178016690000e-04
PCBD1	-6.299727258859310000e-04
ARIH1	-2.953678385151560000e-04
CLMP	-9.962331187847960000e-04
COX11	7.03700754900148e-05
ZNF202	1.33811231063689000e-03
FAM227B	3.079215186262760000e-04
STXBP4	6.931521048091360000e-04
CYYR1	5.634058992287660000e-04
CUL5	-1.92615933209544e-06
WBP1L	-4.772625821971110000e-04
BORCS7	-7.668533908105020000e-04
C2	6.862068304621460000e-04
PLEKHF1	2.02802377331436000e-03
TMEM100	-2.35169316937826000e-03
ANAPC16	-2.923980865941990000e-04
SMPD1	-2.73913688716017000e-03
APBB1	-8.41247296373280000e-04
TRIM44	-4.599788857197090000e-04
ILK	-6.706769583635740000e-04
TAF10	-1.173084092376290000e-04
TPP1	-5.035202261216380000e-04
DCHS1	-9.932789650114760000e-04
NETO1	2.30524280698765000e-03
CYB5A	1.10059936323066000e-03
USP54	1.773158432623560000e-04
C11orf74	-2.411117808475430000e-04
ATP9B	2.53877052468827e-05
PPFIBP2	-1.88028517384556000e-03
CYB5R2	4.996112272456260000e-04
KIAA0355	-1.151181571207510000e-04
SERPINB8	-7.238111037353280000e-04
TUB	5.3467959418531e-05
RIC3	9.3286789772670000e-04
IDH3A	4.628718133942820000e-04
CRABP1	-9.61556266952784e-05
ZMAT1	-5.87864099959083e-05
XRRA1	-1.931824062084330000e-04
RNF169	-3.165923459613170000e-04
RPL27A	-3.509533701962560000e-04
ST5	-1.12259692972655000e-03
TMEM130	5.675039001125940000e-04
PRTG	-2.1286457386761000e-03
CENPN	7.324144450310970000e-04
AKIP1	-2.301109858346870000e-04
ATMIN	3.754879785772530000e-04
C16orf46	-4.180937290217040000e-04
TMEM41B	-2.725923040722090000e-04
LEO1	8.600649580354050000e-04
ZNF143	4.147062074887640000e-04
TMX3	-4.179429326074610000e-04
MFAP4	-3.52639341940546000e-03
WEE1	2.552534680298430000e-04
MAPK7	-3.950083041955060000e-04
PRKCB	2.45472417870942000e-03
HDGFL3	3.863214162700620000e-04
NDST2	-5.376989660979930000e-04
MCM7	6.543650215682830000e-04
CCDC68	-2.48005420358412000e-03
ZNF3	2.806838049583130000e-04
ZSCAN21	5.880681918209220000e-04
RIMKLB	3.512220946843550000e-04
A2ML1	2.81277550223182000e-03
TK2	-8.536213967192020000e-04
TMED3	-4.756598261900270000e-04
SEC11C	6.513563415708250000e-04
TMEM135	-1.71698657072120000e-04
NDEL1	-8.576385420832870000e-04
CENPV	4.522834279053270000e-04
RRAD	-2.51317814853363000e-03
FAM96B	-5.038607592784160000e-04
HSP90B1	-7.065229437150150000e-04
BLCAP	-1.365152039109680000e-04
ATF7IP2	6.742567955323950000e-04
TVP23A	4.628383782222170000e-04
BEX3	-3.049188438488460000e-04
COG1	-3.015634489401610000e-04
PLEKHA7	-1.727517793839720000e-04
ZNF606	-2.498378907964650000e-04
ZCCHC18	-6.269624777690740000e-04
B2M	-8.843266702748530000e-04
ZNF592	8.77225684211991e-05
CASC4	-5.874230425310170000e-04
HTR3A	6.15830900334133000e-03
NNMT	-4.54897991798432000e-03
AP1G1	5.57039413081236e-05
SLFN5	-1.09923692585265000e-03
CATSPER2	8.267444010305420000e-04
C16orf45	8.248061145509230000e-04
MARF1	-2.708029305924120000e-04
SAAL1	9.72016006602180000e-04
YPEL4	8.47003650972846e-05
PPIB	-5.172541411324970000e-04
FAM96A	4.769036372756120000e-04
FAM111A	7.771729542677990000e-04
PCLAF	1.00371835901739000e-03
KIF7	1.743280690674790000e-04
LDHD	4.35257892648439000e-03
